Course	Room	Teacher	Time	Students
23	PK20	23	2	12 147 218 223 230 246 252 265 266 279 342 478 481 518 519 521 549 550 557 558 595 686 691 763 766 769 775 781 788 796 801 802 803 813 820 821 822 824 825 826 830 834 839 840 847 852 853 855 857 858 859 860 875 877 878 882 885 888 890 891 900 904 914 918 919 924 932 936 947 951 953 954 960 962 972 975 990 991 993 996 997 1005 1006 1008 1014 1015 1018 1019 1027 1031 1040 1041 1046 1053 1056 1059 1064 1132 1403 1417 1421 1422 
24	TH110	24	16	12 14 22 23 74 151 281 297 374 423 424 489 564 637 696 703 712 1092 1138 1144 1429 1430 
25	PK278	11	13	14 58 90 97 287 
26	PK278	25	15	15 73 248 540 733 
27	PK20	26	15	17 114 116 178 226 228 234 277 282 306 372 378 411 437 463 519 533 553 559 561 590 632 646 651 691 719 759 771 780 782 790 820 832 836 837 854 860 875 895 928 945 982 1005 1029 1086 1110 1118 
28	CARP21	27	15	35 64 122 167 391 423 511 579 635 957 1087 1109 
29	PK278	15	16	18 105 171 611 1167 
30	PK243	28	5	19 27 107 108 188 238 256 314 357 464 543 604 675 677 682 1080 1260 1302 1363 1415 
31	PK100	29	14	19 314 376 678 1302 1363 
32	PK338	30	1	19 158 174 204 217 220 250 255 260 342 370 399 440 455 495 604 695 700 710 725 738 946 948 950 957 969 999 1000 1013 1045 1095 1115 1161 1291 1408 
33	CARP21	31	17	19 239 242 337 341 406 407 455 871 907 948 990 1184 
34	PK20	32	9	16 20 195 203 218 275 330 370 380 392 399 400 555 584 646 649 655 683 735 773 920 957 979 1029 1060 1082 1136 1143 1177 1183 1187 1201 1206 1236 1250 1251 1281 1308 1312 1315 1319 1320 1338 1342 1349 1359 1365 1367 1370 1371 1377 1380 1401 1411 1425 1473 1474 
35	PK241	33	4	20 89 119 199 205 259 282 362 373 408 453 457 478 522 523 1208 
36	PK243	34	6	21 34 118 152 170 181 201 298 350 461 483 496 523 589 591 621 622 680 1221 1229 
37	TH110	35	2	22 35 40 60 62 64 74 99 119 122 127 153 270 291 299 356 386 388 423 426 458 564 690 748 1071 1138 
38	PK278	36	17	22 292 537 709 1164 1271 
39	TAYD	36	1	22 292 537 709 1164 1271 
40	PK25	37	10	23 96 296 476 1104 1117 1191 
41	DAL300	38	7	24 261 466 529 562 655 741 1099 1157 
42	CARP21	39	2	25 190 309 430 459 470 491 494 527 586 671 1172 1178 1218 1227 
43	PK243	40	15	25 45 57 69 71 81 173 209 255 291 442 444 507 535 629 665 681 1089 
44	CARP21	41	9	25 78 115 119 166 209 255 315 444 446 494 640 668 719 
45	PK180	41	14	25 78 115 137 392 494 592 640 668 719 1159 
46	CARP21	2	10	26 60 312 325 365 468 616 700 713 1155 1159 1252 
47	TH224	42	1	27 213 546 1183 1296 
48	TAYF	43	16	27 30 732 
49	PK243	44	16	28 136 156 164 183 244 283 365 402 469 493 570 636 663 692 1176 1242 1245 
50	PK338	45	9	28 36 70 142 214 237 265 364 437 441 480 507 510 553 562 581 599 653 700 718 737 745 1135 1155 1174 1186 1240 1247 1291 1304 1329 1347 
51	PK180	44	2	28 136 156 164 183 244 283 365 402 486 570 636 692 
52	DAL119	46	13	28 265 617 723 740 786 871 1293 1444 
53	TH110	47	13	29 56 72 135 139 141 157 249 266 281 313 372 393 396 492 508 519 544 595 612 1219 1246 1279 
54	PK100	48	4	30 161 576 666 732 774 949 
55	PK25	49	9	30 37 41 64 86 353 485 567 1138 
56	TAYG	8	11	30 
57	PK243	50	11	18 31 51 79 135 299 308 348 451 457 543 563 578 814 1180 1244 1333 1376 1448 
58	PK180	51	13	31 39 121 161 179 268 310 614 1214 1249 1278 
59	PK241	52	16	32 38 386 464 588 807 1000 1018 1122 1198 1317 1323 1461 
60	PK182	53	17	32 522 
61	PK100	54	6	32 128 317 416 500 538 610 1085 
62	PK25	33	13	33 108 148 166 198 362 394 434 1287 
63	DAL119	55	10	33 91 108 314 315 354 415 571 674 1075 1078 
64	CARP21	56	16	35 91 113 118 170 175 193 350 431 468 523 1080 1087 
65	PK25	57	11	37 67 70 167 335 338 385 441 848 
66	TAYF	58	8	37 353 567 688 
67	PK100	22	8	38 65 92 94 292 293 421 1082 
68	PK338	31	3	40 52 122 163 173 241 393 406 421 569 575 580 601 621 653 672 716 769 774 929 935 970 980 1033 1042 1046 1089 1101 1119 1129 1203 1205 1233 1356 1383 
69	PK20	59	6	42 75 114 140 150 155 157 172 183 197 203 204 210 225 238 242 247 248 257 262 263 264 274 280 284 333 339 340 345 356 378 395 397 439 473 477 482 517 561 641 645 656 658 682 694 698 709 717 721 726 734 767 768 843 849 867 917 944 950 956 985 1020 1024 1032 1048 1054 1100 1113 1299 1310 1360 1395 1452 
70	TH110	60	10	43 131 146 174 228 278 300 398 475 594 701 734 795 844 916 976 982 1003 1007 1238 1253 1372 1419 
71	PK241	60	5	44 165 208 237 272 295 331 401 410 452 457 512 558 590 633 1098 
72	PK338	61	2	44 95 189 215 245 258 261 269 286 306 320 336 362 370 400 475 503 551 584 657 705 1066 1174 1177 1187 1189 1196 1244 1250 1301 1316 1327 1329 1358 1359 1368 1376 1384 1402 
73	PK180	62	15	105 328 331 373 380 716 796 834 879 1091 1226 
74	PK100	63	5	45 103 149 384 678 1097 1173 
75	PK243	64	13	46 93 319 321 360 424 461 537 549 551 620 652 708 1134 1239 
76	TAYF	65	10	47 389 484 668 
77	PK241	66	10	177 245 256 636 738 764 812 827 877 977 989 1236 1278 1279 1307 
78	PK182	67	15	48 420 
79	TH110	68	3	11 29 39 48 63 182 187 236 323 344 357 463 469 477 554 614 639 730 742 743 744 745 746 747 1118 1131 1295 
80	PK338	69	10	29 48 65 83 97 100 107 111 116 182 187 292 323 357 429 463 469 539 559 582 585 615 666 688 730 742 744 746 747 1081 1139 
81	PK20	51	8	25 49 68 117 143 147 150 162 169 171 192 199 225 230 238 263 273 275 296 302 316 326 342 360 364 380 381 395 427 449 450 451 473 516 521 530 557 580 589 607 641 656 683 685 698 709 714 717 720 725 726 750 751 752 1147 1256 1282 1365 1393 1475 
82	PK25	70	12	50 385 399 419 440 452 457 560 1269 
83	TAYD	6	2	53 576 1093 1194 1220 
84	TAYD	71	3	54 87 349 534 611 1306 
85	TH224	72	3	134 676 748 1098 
86	DAL119	73	14	55 66 87 231 308 352 438 464 490 579 1217 
87	PK243	74	7	58 94 146 149 327 422 585 691 719 724 731 902 921 970 1013 1095 1156 
88	DAL300	75	9	59 289 296 578 732 1083 1191 1195 1268 
89	TAYF	76	7	63 98 180 572 
90	TAYF	17	17	63 98 572 
91	TAYD	57	5	67 253 713 1099 1261 
92	PK20	77	3	67 81 159 212 216 224 232 267 275 284 285 367 380 485 541 556 584 602 607 646 648 649 695 702 706 710 725 729 737 739 753 758 770 773 775 778 781 784 791 803 847 848 850 863 881 888 891 893 895 896 898 903 910 920 926 933 945 967 972 974 985 988 992 993 995 1004 1005 1010 1021 1023 1044 1047 1048 1054 1095 1145 1259 1271 1281 1292 1307 1375 1384 1393 1417 
93	PK20	78	4	67 81 159 212 216 224 232 267 275 284 285 367 380 485 541 556 584 602 607 646 648 649 695 702 706 710 725 729 737 739 753 758 770 773 775 778 781 782 784 791 803 847 848 850 863 881 888 891 893 895 896 898 903 910 920 926 933 945 967 974 985 988 992 993 995 1004 1005 1010 1021 1023 1044 1047 1048 1054 1095 1145 1259 1271 1292 1307 1375 1384 1393 1417 
94	PK100	79	15	310 336 339 548 675 697 
95	DAL119	80	11	69 137 154 166 191 198 394 434 466 514 1287 
96	DAL119	81	15	108 148 198 415 428 434 1077 1078 1162 1235 
97	PK25	82	14	57 71 334 387 625 665 672 1079 1125 
98	PK180	82	16	71 194 629 630 723 805 910 1065 1101 1180 1190 
99	PK241	14	14	72 181 200 201 229 313 321 420 496 548 626 666 684 687 
100	DAL119	83	9	72 135 157 371 372 396 519 1219 1279 
101	PK241	84	17	73 111 235 286 317 363 540 727 733 744 1081 1222 1335 1348 
102	CARP21	85	1	74 90 176 198 297 472 548 612 621 644 1088 1093 1248 1262 
103	PK241	86	12	154 189 249 413 515 539 559 685 1222 1298 1310 1383 1430 
104	PK182	86	3	75 103 627 
105	CARP21	87	11	5 68 77 97 136 156 183 316 365 1265 
106	TH110	88	17	78 96 124 202 309 311 446 456 459 460 470 471 488 491 494 527 533 609 671 677 1124 1172 
107	PK100	89	7	78 123 389 403 503 524 588 661 
108	CARP21	17	3	82 667 757 777 838 904 914 915 971 1011 1064 1378 
109	PK182	90	6	83 346 615 
110	PK338	78	11	76 84 90 93 104 130 133 147 155 176 184 192 195 197 199 244 283 287 297 327 381 395 447 502 509 530 620 622 692 1066 1239 1263 
111	DAL119	91	16	89 205 373 376 480 705 923 1119 1140 
112	TAYD	89	8	16 91 191 1106 1129 
113	PK180	59	7	29 92 107 293 323 486 517 582 694 730 748 1139 
114	TH110	92	14	95 101 146 173 193 276 286 290 353 389 531 545 608 1057 1143 1191 1206 1207 1211 1231 1289 1355 1402 
115	PK338	93	12	47 95 125 132 212 226 257 258 259 261 286 320 328 340 351 368 481 503 623 645 686 705 714 1066 1150 1152 1187 1198 1286 1290 1343 
116	PK100	94	16	95 169 288 328 371 590 1084 1273 
117	PK243	95	8	99 243 317 414 454 584 655 667 901 1039 1109 1172 1193 1199 1210 1232 1252 1275 1276 1413 
118	TH110	34	12	21 100 145 181 200 246 260 285 298 431 453 499 548 589 620 669 684 786 886 1080 1120 1121 1285 1428 
119	TH224	65	4	51 101 129 189 513 
120	PK20	5	12	75 85 102 137 138 141 153 160 223 279 379 411 425 436 437 448 474 505 601 615 643 693 711 736 749 757 764 789 808 818 826 836 928 931 940 946 952 969 1002 1011 1022 1148 1153 1166 1189 1294 1303 1361 1451 
121	TAYD	72	4	318 531 671 715 1113 
122	TH224	96	5	106 109 592 1074 
123	TH224	67	7	110 301 363 568 
124	TH224	97	8	110 301 511 599 
125	PK182	97	5	110 458 574 
126	TH224	98	9	15 111 324 1126 1254 
127	DAL300	41	8	34 112 196 311 408 545 1223 1396 1430 
128	TH224	89	10	113 144 1105 1175 1354 
129	PK338	99	4	39 114 116 121 179 203 227 236 264 280 293 340 357 358 397 414 463 473 559 577 582 615 647 658 694 730 870 1118 1313 1446 1456 
130	PK243	100	9	117 174 192 222 440 547 563 595 633 667 711 724 777 943 1011 1076 1346 
131	TAYD	101	6	117 328 332 894 
132	PK338	69	5	123 205 240 360 404 433 455 487 522 739 790 828 848 862 894 908 922 943 976 980 1025 1026 1178 1181 1226 1266 1311 1323 1326 1386 1388 
133	PK338	2	13	124 190 202 233 254 264 289 323 391 409 462 472 488 506 524 545 550 582 642 644 728 1117 1141 1178 1185 1218 1245 1328 1331 1334 1357 
134	TH224	102	15	126 128 493 565 1072 
135	PK100	103	17	104 126 486 565 636 1090 1188 
136	DAL300	104	12	130 756 768 800 872 904 917 944 
137	CARP21	53	4	130 131 143 241 298 375 398 405 528 547 591 608 704 807 
138	TAYD	105	7	132 239 259 1322 1362 
139	TAYF	53	11	383 432 498 
140	PK243	106	1	135 144 224 274 298 378 460 470 506 512 633 689 729 940 1333 1361 1424 1441 
141	PK20	102	10	141 178 218 224 230 234 251 252 259 266 273 281 332 369 370 377 400 439 449 492 593 597 607 631 683 685 686 707 714 720 721 737 751 765 771 772 776 813 815 816 842 857 859 863 885 929 935 939 1006 1062 1064 1121 1133 1150 
142	PK20	14	11	57 144 178 211 223 232 241 247 250 272 276 329 405 420 474 504 520 525 594 651 654 656 684 701 784 806 813 829 836 840 846 856 861 866 874 884 907 934 945 965 971 991 1000 1029 1033 1052 1108 1120 1134 1292 
143	PK278	49	2	144 346 431 978 1096 1141 
144	PK338	107	17	145 173 185 221 228 250 271 489 499 824 832 852 856 862 881 899 943 955 987 1016 1017 1051 1088 1120 1144 1154 1241 1340 
145	PK338	55	6	69 148 154 158 191 209 220 255 373 394 408 412 479 514 516 652 654 661 691 787 810 817 846 858 923 937 973 1010 1028 1035 1075 1115 1170 1287 
146	PK20	108	5	150 152 196 233 257 262 282 315 409 446 551 600 602 644 674 679 689 697 707 712 766 768 773 779 791 793 798 827 838 854 860 864 870 889 891 930 938 946 958 962 963 981 1006 1012 1014 1018 1019 1020 1021 1022 1023 1024 1028 1037 1040 1044 1049 1050 1051 1052 1055 1067 1069 1144 1279 1300 1325 1328 1351 1352 1353 1357 1437 1454 1456 
147	PK243	35	10	151 168 270 291 322 388 417 423 426 458 487 542 564 627 635 1071 1074 1092 1138 1267 
148	PK180	109	17	155 284 603 610 920 1150 1297 1315 1350 1440 1459 
149	PK243	79	2	159 210 216 263 307 343 374 413 441 506 526 579 648 731 819 827 828 850 901 977 998 1374 
150	PK243	25	3	160 206 220 280 307 435 454 480 501 635 637 785 889 902 912 954 987 1017 1040 
151	PK25	110	16	161 179 268 333 554 561 575 1093 
152	DAL119	111	1	165 239 547 693 696 721 1074 1266 1384 1391 1398 
153	DAL119	58	17	166 214 257 310 403 593 740 896 984 1135 1321 
154	TH110	112	7	167 207 246 260 287 387 426 427 468 483 487 496 502 518 520 536 643 680 687 735 739 1108 1168 1212 1382 
155	TH224	113	12	167 207 233 511 1369 
156	PK100	52	9	60 160 168 193 228 309 411 1123 
157	DAL300	107	1	62 122 127 132 168 299 352 499 1092 1094 1206 
158	PK25	114	15	169 314 338 346 376 604 1465 1472 
159	PK338	26	7	170 330 381 528 665 781 789 791 803 846 857 862 885 906 934 940 953 967 988 1035 1036 1046 1053 1060 1068 1070 1107 1160 
160	DAL119	70	2	174 278 428 453 502 612 689 982 1288 1322 1371 
161	DAL300	115	11	110 177 269 501 599 619 738 1197 1278 
162	TH224	116	11	630 878 880 
163	TH110	77	5	21 116 162 178 192 195 216 243 252 327 332 354 403 435 461 496 504 544 552 593 605 626 631 702 1193 1234 1369 
164	PK338	117	14	150 180 219 232 233 235 244 254 256 258 439 452 472 541 583 605 613 642 683 721 1097 1153 1308 1330 1373 1377 1386 1410 1420 1423 
165	TAYG	39	4	181 1234 
166	PK180	16	6	184 318 320 326 364 427 449 451 504 657 1274 1282 1286 
167	PK100	118	1	57 59 175 185 593 625 918 1125 1200 
168	PK241	4	6	124 185 200 212 271 278 376 555 558 631 693 724 1193 1409 1438 
169	PK278	119	1	186 334 715 1084 1373 
170	TAYF	120	1	288 303 425 1283 
171	TH110	90	11	103 188 194 236 256 277 339 374 413 467 477 482 497 559 659 747 748 749 1113 1118 1131 1146 1395 
172	TAYD	121	9	189 467 1205 1230 1275 1290 
173	TAYF	63	12	194 407 1255 
174	PK20	88	16	196 254 264 430 472 476 506 541 632 642 643 644 652 720 729 763 772 785 796 814 830 834 855 909 931 959 992 995 1008 1034 1043 1053 1056 1185 1243 1318 1333 1336 1375 1412 1432 1435 1436 1469 
175	DAL119	122	3	24 201 279 400 476 594 640 685 686 714 853 951 
176	PK182	121	11	202 470 1228 
177	PK278	89	3	175 203 207 321 416 1293 
178	TH110	35	6	175 243 277 335 337 341 374 489 492 495 605 650 659 696 707 736 828 910 936 1061 1175 1305 1400 1443 
179	DAL119	84	4	211 235 248 335 344 526 583 639 733 1284 
180	DAL300	123	10	211 240 424 603 650 1083 1381 1405 1407 
181	DAL119	8	5	161 213 454 546 676 699 711 749 1066 1183 1296 1371 
182	PK20	124	7	158 191 214 215 231 317 329 342 410 412 413 438 467 500 547 597 632 700 783 787 788 795 799 802 819 825 831 832 837 844 849 856 861 868 871 875 882 890 892 893 899 913 925 926 941 959 960 961 963 965 966 974 975 984 990 994 999 1007 1015 1019 1022 1025 1026 1039 1045 1050 1059 1103 1135 
183	TH224	15	13	215 453 722 1257 1416 
184	CARP21	125	5	217 229 306 336 649 762 776 898 905 951 989 1130 1272 1338 
185	PK182	66	9	221 301 501 
186	PK241	126	11	131 134 226 508 705 819 826 843 896 923 952 998 1160 1323 1337 
187	PK243	80	12	33 229 314 345 354 402 418 466 509 556 571 600 690 703 1078 1128 1137 1149 
188	PK182	89	4	233 465 592 642 
189	DAL300	127	3	234 304 331 401 404 405 410 555 571 806 851 
190	DAL300	99	2	211 235 248 254 268 272 482 583 614 1348 
191	TAYD	128	10	239 818 1347 1467 
192	DAL300	24	14	152 240 467 574 1035 1063 1170 
193	CARP21	97	12	151 241 269 363 420 458 478 483 525 672 1110 
194	DAL300	110	15	172 242 251 262 345 554 575 767 1093 
195	TAYD	49	11	242 556 996 1102 1255 
196	TAYF	53	13	253 383 567 613 
197	PK180	115	3	260 441 723 783 789 843 866 887 928 938 1086 1386 
198	DAL119	115	6	260 490 723 789 792 866 876 928 970 1086 
199	PK338	52	15	159 205 267 324 404 412 480 509 541 543 660 707 717 755 778 817 872 880 901 913 915 967 992 994 995 1032 1061 1103 1237 1366 
200	TAYD	10	17	114 269 518 651 1133 1200 
201	PK241	129	13	207 217 222 275 585 724 746 753 762 823 838 906 955 989 1038 1061 
202	PK25	73	17	43 231 277 359 398 601 845 1065 
203	PK243	130	17	18 26 42 58 88 94 117 184 302 304 318 358 364 427 435 451 606 1147 
204	TAYD	131	12	86 208 297 430 657 
205	PK182	121	13	299 532 1221 
206	PK100	3	2	61 85 163 325 418 507 587 638 1252 
207	PK180	63	4	305 811 942 1200 1215 1336 1341 1403 1406 1412 1418 1445 
208	PK338	121	16	107 195 316 392 443 445 482 497 524 532 549 671 677 735 749 852 1114 1146 1158 1207 1228 1276 1277 1297 1324 1387 
209	TH224	132	14	82 318 681 1171 1390 
210	PK20	133	13	81 106 140 169 171 199 210 212 216 225 227 232 238 263 274 284 338 367 447 450 473 513 514 516 521 530 557 575 602 603 618 648 656 658 660 682 698 709 717 725 726 734 750 752 1032 1091 1142 1299 
211	TH224	128	16	56 142 546 613 1112 
212	PK20	134	17	322 756 760 761 765 797 798 800 804 807 815 833 837 842 844 850 851 868 870 874 883 909 912 937 938 958 966 983 986 1003 1007 1009 1023 1047 1055 1062 1069 1116 1119 1219 1423 1463 
213	PK278	135	5	128 334 514 537 620 648 669 
214	PK180	88	1	335 340 739 740 953 994 1123 1133 1241 1270 1397 1443 1463 
215	PK241	101	7	54 336 382 510 630 646 758 829 878 986 1209 1280 1339 1342 1431 1450 1457 
216	TH224	48	17	251 377 520 1434 
217	PK180	136	8	19 130 338 358 376 604 678 1080 1302 1344 1470 1472 
218	PK278	137	4	27 446 665 678 1184 1465 1470 
219	DAL300	75	16	347 426 679 1139 1192 1283 1292 1464 
220	TH110	138	9	136 139 140 156 197 210 274 280 355 377 378 397 447 517 518 544 797 919 937 950 983 1003 1009 1037 1041 
221	TAYD	95	13	182 204 443 1016 1356 1461 
222	DAL300	116	17	371 433 662 718 1311 1378 1385 1392 1404 1462 
223	PK25	131	1	159 160 359 478 613 1293 1409 1460 
224	TAYG	10	15	379 
225	TAYG	129	1	382 1116 
226	PK243	139	14	382 479 503 784 801 869 903 922 1042 1052 1204 1291 1304 1327 1379 1389 1440 
227	PK180	13	5	383 505 516 587 661 812 818 892 924 974 1182 
228	PK278	8	6	390 422 601 845 1125 1230 1426 
229	TAYF	120	15	390 422 687 1208 
230	DAL300	140	4	35 62 127 132 153 291 325 437 720 1092 1164 
231	PK25	141	2	43 237 319 398 401 417 452 573 664 
232	PK241	142	8	71 406 501 522 765 772 785 804 830 841 863 865 905 918 939 1014 1016 
233	TAYD	143	15	309 409 491 1167 1201 
234	PK180	106	9	164 170 415 497 820 867 927 981 991 996 1054 1353 1394 
235	PK278	140	7	62 99 151 270 489 564 690 
236	PK100	144	10	421 467 659 1103 1114 1215 1310 
237	TAYF	119	14	443 448 1107 1427 
238	TH224	63	2	52 411 474 1002 1034 1119 
239	PK182	17	7	405 930 1101 1298 
240	PK278	119	11	448 479 554 835 978 1332 
241	TH110	122	1	223 247 270 479 925 927 936 944 955 958 964 976 1017 1044 1090 1122 1129 
242	PK25	82	4	53 312 321 337 341 406 549 921 1364 
243	TAYG	75	10	498 
244	DAL300	72	5	17 127 500 538 573 610 659 745 1143 1165 
245	TAYF	20	6	36 171 528 536 728 
246	TAYG	145	3	252 529 
247	PK278	41	10	533 569 600 634 1178 1213 1264 
248	TAYF	71	2	54 87 534 1154 
249	TAYG	37	12	538 
250	PK20	146	14	104 184 226 279 306 317 403 508 524 528 535 578 600 618 623 647 745 757 761 764 779 780 792 797 804 809 841 865 873 906 909 911 924 939 947 949 961 969 984 1031 1049 1088 1186 1309 1395 1433 1449 1455 
251	PK100	147	11	323 591 821 977 1101 1345 
252	PK243	148	4	596 769 800 861 877 879 882 929 954 966 973 980 1001 1039 1056 1116 
253	DAL119	149	8	138 300 393 553 617 701 1078 1111 1115 1134 1135 1389 
254	PK100	38	12	253 369 394 613 617 1160 1409 
255	TAYG	82	5	329 718 
256	CARP21	150	6	653 762 763 774 776 779 783 788 851 890 900 1004 
257	CARP21	151	8	59 80 115 303 330 352 399 401 417 563 681 713 
258	TAYG	152	6	664 1148 
259	TH224	135	6	586 704 1302 1346 
260	PK25	42	3	708 766 798 883 900 1442 1453 1455 1458 1468 
261	PK338	79	8	221 258 410 525 737 753 755 801 811 825 831 839 868 869 886 921 926 972 975 987 1012 1024 1025 1027 1033 1038 1041 1043 1049 1051 1055 1067 1107 
262	PK182	153	10	750 752 
263	TAYG	38	8	1060 
264	PK20	74	1	754 755 756 757 758 759 760 761 762 763 764 765 766 767 768 769 770 771 772 773 774 775 776 777 778 779 780 781 782 783 784 785 786 787 788 789 790 791 792 793 794 795 796 797 798 799 800 801 802 803 804 805 806 807 808 809 810 811 812 813 814 815 816 817 818 819 820 821 822 823 824 825 826 827 828 829 830 831 832 833 834 835 836 837 838 839 840 841 842 843 844 845 846 847 848 849 850 851 852 853 854 855 856 857 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878 879 880 881 882 883 884 885 886 887 888 889 890 891 892 893 894 895 896 897 898 899 900 901 902 903 904 905 906 907 908 909 910 911 912 913 
265	TAYD	4	14	369 786 840 952 1058 
266	PK180	47	10	760 805 887 897 917 948 964 1179 1294 1444 1447 1466 1471 
267	PK241	154	1	77 104 917 1068 1179 1294 1444 1447 1466 1471 
268	TAYF	155	4	581 777 908 922 983 
269	CARP21	102	14	552 595 794 822 875 883 941 966 979 997 1005 1047 1060 
270	TAYG	155	9	436 811 
271	PK180	156	12	870 959 1001 1012 1014 1015 1019 1027 1037 1043 1046 1055 
272	TAYF	59	9	651 897 933 1101 1120 
273	TAYG	37	14	1073 
274	PK182	27	14	91 282 1075 
275	DAL119	157	12	61 70 133 307 325 326 422 510 638 664 695 1163 
276	PK100	117	13	495 592 1034 1169 1173 1215 1216 1406 
277	PK278	98	8	73 111 235 254 694 1126 
278	TAYG	158	7	40 118 
279	PK100	95	3	341 1071 1096 1104 1123 1127 1225 1267 1314 
280	TAYG	112	2	566 736 1130 
281	PK182	157	8	343 407 876 1076 
282	PK182	157	16	307 510 1439 
283	TAYF	159	3	464 1013 1302 1344 1363 
284	PK182	103	1	117 162 395 606 
285	PK182	128	2	454 546 676 749 
286	TAYG	71	16	507 
287	PK182	155	12	1311 1399 
288	TAYG	112	13	1381 
