Course	Room	Teacher	Time	Students
68	TAYF	58	17	32 365 409 689 793 1012 1065 
69	TH110	20	2	33 47 48 50 69 99 131 144 231 360 403 404 417 439 504 
70	PK278	59	6	33 50 105 426 436 451 497 545 547 600 608 627 705 716 722 756 775 793 807 834 942 945 954 972 1034 1056 1065 1160 1179 
71	PK180	60	8	36 57 98 642 
72	PK278	61	7	36 110 121 313 351 377 403 428 430 438 531 604 609 614 615 679 709 713 761 764 789 810 825 846 1049 1053 1127 1132 
73	EHLEC	62	15	36 82 180 418 558 683 
74	PK180	63	9	37 309 670 
75	PK243	64	2	37 151 328 438 510 585 664 685 883 1133 
76	DAL119	65	1	37 
77	PK243	66	5	38 143 173 194 261 266 296 326 486 586 
78	PK338	67	15	39 60 125 145 162 182 187 245 261 266 299 311 381 402 444 563 572 603 633 709 761 784 826 915 920 929 959 960 972 979 1010 1053 1055 1072 1098 1111 1162 1169 1195 
79	TH111	38	7	40 
80	PK180	68	11	41 89 514 827 
81	PK243	69	15	43 153 203 328 352 391 406 543 863 
82	PK25	70	12	44 84 200 239 
83	DAL119	44	3	44 239 
84	PK100	67	3	45 135 139 243 259 277 301 324 382 388 411 415 437 463 490 491 519 532 588 596 607 772 786 
85	PK243	71	17	46 47 116 547 591 650 766 1147 1202 
86	TH111	72	12	46 
87	PK100	62	13	46 151 188 215 234 404 425 430 510 536 558 605 609 639 664 783 801 951 992 1086 1130 
88	PK349	73	17	48 88 107 128 148 151 256 309 434 488 510 
89	PK243	74	4	49 164 456 486 647 749 761 857 
90	CARP21	41	4	51 147 167 196 207 335 350 477 513 518 771 
91	PK338	75	10	51 65 159 161 163 175 182 209 235 258 337 384 395 443 445 446 457 459 466 474 475 488 496 499 500 511 519 534 545 579 596 607 617 700 748 756 781 801 804 816 819 830 856 869 870 873 874 1146 
92	PK25	63	8	107 346 414 699 
93	PK20	76	4	52 91 282 312 430 488 562 565 690 726 872 895 897 998 1017 1073 1074 1129 1178 
94	TH111	17	16	
95	PK349	77	14	53 364 541 603 609 668 679 782 858 868 
96	EHLEC	78	16	53 252 256 611 
97	PK338	79	9	54 247 358 381 437 442 466 501 549 577 583 597 636 649 650 654 662 675 712 724 760 767 775 822 830 836 861 875 891 913 958 970 996 1001 1005 1020 1027 1065 1066 1068 1069 1070 1072 1080 1083 1108 1132 1147 1154 
98	TH110	80	11	54 70 93 116 142 241 290 325 348 451 467 577 798 917 
99	PK180	81	12	54 77 156 250 
100	PK25	3	14	588 696 794 1049 
101	EHLEC	43	17	59 72 137 280 455 542 
102	EHLEC	82	13	60 108 127 401 514 579 
103	DAL119	83	5	60 338 
104	PK180	21	15	154 331 338 
105	DAL119	65	6	62 101 
106	PK25	84	1	397 694 888 
107	CARP21	28	1	65 82 185 204 274 329 424 432 570 660 745 875 
108	PK25	49	2	65 133 612 768 832 
109	CARP21	72	6	66 70 78 103 115 123 151 206 310 466 
110	PK20	85	7	67 71 81 97 103 199 239 276 325 384 451 462 568 575 624 673 827 882 
111	PK278	86	11	68 143 166 169 194 235 261 266 293 298 337 384 388 392 443 445 459 479 486 496 511 582 625 714 748 762 843 
112	PK243	87	7	68 186 240 314 326 330 392 553 701 
113	PK100	64	5	69 114 127 295 438 461 558 649 660 709 733 755 825 833 896 944 969 978 1007 1045 1116 1171 
114	CARP21	88	8	70 80 155 168 290 559 751 754 803 839 
115	BYC127	89	9	72 336 741 
116	PK278	14	4	73 208 238 362 405 409 417 424 578 616 631 671 674 678 752 754 765 774 797 805 819 835 837 858 881 883 953 1126 1187 1191 
117	TH104	49	16	73 213 383 429 577 662 798 856 
118	CARP21	47	7	73 318 375 389 394 436 460 554 576 721 
119	PK243	87	9	74 84 149 182 187 206 212 225 246 502 
120	TH104	90	17	75 328 619 729 755 921 1110 
121	DAL119	40	7	76 
122	TAYF	91	1	76 376 419 444 612 985 1161 
123	PK100	92	17	76 93 149 161 166 182 187 199 209 212 240 246 249 294 330 384 422 445 466 
124	TAYF	93	2	78 175 268 273 319 339 345 366 
125	PK349	79	13	80 125 291 351 476 509 553 559 568 581 593 852 
126	TH110	94	12	81 127 157 215 312 448 475 507 552 642 767 824 878 
127	PK278	13	3	82 92 120 142 178 197 349 370 379 387 410 441 442 471 492 520 556 565 576 590 591 606 632 637 643 644 665 727 759 806 867 882 938 
128	PK278	95	17	82 90 101 106 195 235 252 370 387 436 500 527 568 590 632 639 687 707 727 756 759 808 812 879 890 
129	PK338	25	2	83 431 487 521 535 542 548 573 580 621 626 638 651 654 675 677 698 712 718 722 736 751 762 767 777 778 791 794 806 817 829 846 860 898 900 903 904 908 911 924 930 931 937 939 941 946 950 959 966 972 977 980 981 1003 1005 1011 1016 1019 1021 1024 1032 1033 1036 1044 1054 1059 1061 1064 1068 1069 1071 1075 1076 1077 1095 1097 1099 1101 1102 1105 1112 1118 1121 1122 1134 1135 1145 1147 1148 1153 1154 1155 1156 
130	TAYF	88	3	193 292 401 476 585 
131	TH104	96	7	84 390 423 435 442 551 630 698 1149 
133	PK20	68	8	85 150 163 173 195 211 364 392 427 472 502 505 575 581 584 639 706 714 
134	PK243	98	6	85 89 134 630 789 947 
135	TH111	34	14	85 
136	TH110	99	3	87 165 202 255 308 448 453 468 517 537 568 1012 1118 
137	PK243	2	8	90 190 238 263 715 721 787 794 825 
138	PK338	93	3	91 117 199 201 244 248 258 278 281 297 302 383 391 402 412 424 462 474 487 489 529 557 616 617 618 646 667 685 718 724 731 746 750 780 795 805 832 833 886 889 898 916 932 934 949 970 973 988 989 991 1007 1036 1037 1039 1047 1095 1104 1110 1112 1113 1115 1117 1124 1125 1128 1135 1138 1140 1142 1143 1151 1155 
139	PK338	100	16	92 163 422 443 459 475 500 505 511 534 607 625 627 633 640 646 703 719 745 748 762 792 849 850 854 864 867 870 873 874 885 935 989 1002 1018 1054 1090 1144 
140	DAL300	101	4	93 
141	EHLEC	89	1	95 108 148 158 229 249 357 
142	PK100	57	1	97 517 562 595 673 829 954 959 969 974 1040 1074 1078 1087 1131 1139 1143 
143	CARP21	102	9	100 142 177 300 350 373 421 463 491 683 707 
144	TH110	103	4	100 172 257 271 383 416 439 526 531 676 687 757 893 1057 1149 
145	PK180	104	13	102 515 556 
146	TAYF	37	4	103 195 228 348 484 500 595 691 
147	PK20	105	1	104 134 323 341 401 555 556 578 604 631 710 750 967 973 1104 1119 
148	PK243	106	16	104 291 811 845 936 971 974 1011 1130 
149	PK243	107	11	108 122 155 219 221 251 287 354 574 
150	DAL119	27	12	110 493 
151	PK20	108	12	111 206 416 426 427 544 613 616 630 633 704 713 763 770 806 964 1071 
152	EHLEC	109	2	112 655 1013 1014 1067 1200 
153	DAL119	102	10	112 749 
154	TAYF	110	5	115 117 174 189 220 236 238 288 
155	DAL119	111	8	120 
156	PK20	39	13	122 374 628 681 732 849 854 862 924 968 1006 1066 1137 1176 1199 1207 
157	BYC127	111	4	124 810 
158	PK20	101	6	125 271 317 342 458 504 664 693 704 796 841 893 896 906 907 985 1023 1106 
159	PK338	83	17	126 129 165 275 284 334 372 378 399 424 440 450 470 485 507 523 549 598 653 656 659 680 773 813 823 956 965 974 998 1036 1041 1047 1056 1066 1109 1114 1165 1189 
160	CARP21	112	11	131 145 418 594 614 622 641 821 943 947 
161	EHLEC	76	3	131 145 221 234 322 354 599 
162	TH104	113	1	133 382 441 494 553 600 856 
163	TH110	96	13	134 191 228 380 403 621 630 725 734 897 976 1048 
164	DAL119	114	11	136 608 
165	PK20	29	9	137 215 307 511 524 573 611 677 681 692 701 708 738 776 866 1023 
166	EHLEC	49	4	137 170 193 268 340 365 613 
167	PK278	115	8	138 338 356 432 565 592 602 625 652 666 667 691 739 762 772 783 863 885 894 1008 1035 1038 1060 1063 1084 1159 
168	CARP21	17	10	139 227 304 346 373 400 464 482 530 573 815 
169	PK100	93	14	142 193 253 263 273 400 428 440 449 483 494 544 671 677 678 752 765 766 776 837 876 
170	CARP21	116	12	142 234 293 407 524 573 580 744 752 776 
171	PK25	117	13	143 395 481 535 566 
172	CARP21	97	3	146 191 288 439 546 738 785 821 956 
173	TH104	118	2	147 167 196 269 335 477 699 716 1194 
174	TH110	28	15	147 232 349 354 362 520 620 727 747 814 882 905 922 1157 
175	PK25	119	15	196 269 513 518 
176	DAL119	63	14	148 352 
177	TH104	82	3	149 535 547 656 775 789 992 1034 1164 
178	CARP21	68	13	154 160 331 338 423 431 479 502 702 763 
179	PK180	120	14	154 240 
180	TAYF	38	6	157 605 701 751 788 862 
181	BYC127	64	12	158 430 789 
182	PK338	121	4	160 245 355 393 426 427 474 516 521 527 545 548 549 590 599 617 628 639 648 654 667 700 702 705 706 711 725 731 743 756 763 777 778 783 801 822 830 836 838 840 843 851 856 869 892 904 915 942 944 955 965 969 975 990 997 1015 1016 1031 1032 1044 1061 1071 1081 1088 1120 1133 1154 1209 
183	CARP21	122	14	160 331 431 479 509 516 646 702 725 743 763 
184	PK338	42	7	161 253 258 306 429 483 494 525 530 544 565 597 598 601 628 640 658 666 672 684 689 696 719 742 743 744 779 782 783 801 804 811 815 816 824 835 843 849 850 853 854 859 868 870 873 874 886 889 936 984 989 997 999 1002 1038 1060 1084 1140 1159 
185	PK338	6	11	161 355 429 492 593 637 652 654 659 674 696 711 715 720 729 738 743 765 780 811 818 833 839 869 921 926 942 950 973 991 1002 1004 1015 1016 1017 1019 1053 1062 1081 1084 1088 1120 1157 
186	TH104	56	4	162 600 662 697 769 940 986 1144 
187	PK338	123	12	162 284 361 410 412 439 495 510 548 644 649 653 663 669 680 708 712 716 726 785 794 828 886 888 896 897 917 933 939 941 945 958 962 965 976 1023 1067 1092 1099 1100 1101 1134 
188	TH110	124	5	163 185 406 432 484 517 536 592 682 693 708 841 866 
189	PK25	22	17	167 281 513 829 1160 
190	PK180	125	2	362 541 552 
191	TAYF	126	12	168 198 274 351 435 686 864 875 
192	TH110	127	14	170 178 337 358 412 443 446 457 461 478 499 503 569 760 
193	PK243	128	10	170 358 412 503 666 760 
194	TH110	129	17	170 178 241 337 358 412 446 457 461 499 503 569 586 760 
195	PK25	130	16	176 294 330 409 810 
196	TH111	125	3	188 434 
197	PK349	65	7	194 302 489 600 665 736 983 1030 1093 1156 1181 
198	TH110	131	16	197 289 368 675 699 802 955 980 1027 1166 1184 1193 1197 1208 
199	DAL119	132	9	200 
200	PK349	70	1	201 245 355 391 426 427 479 505 509 581 582 773 
201	PK180	43	16	205 575 657 964 
202	EHLEC	106	5	214 861 914 924 1131 1175 1196 
203	BYC127	106	2	217 522 872 
204	EHLEC	80	8	220 295 332 570 660 844 
205	TH110	133	6	222 287 322 324 357 372 408 422 532 562 592 609 669 679 712 
206	PK349	107	15	223 286 342 580 599 673 688 690 726 845 
207	DAL119	130	13	224 508 
208	DAL119	134	15	230 787 
209	PK338	86	5	243 365 425 487 503 633 636 637 638 640 643 703 719 736 739 745 777 818 820 821 835 840 850 851 864 867 875 884 890 891 902 908 918 927 934 948 950 951 962 963 995 1000 1004 1025 1039 1040 1048 1052 1059 1075 1091 1099 1100 1101 1122 1125 1126 1128 1138 1141 1145 1151 
210	PK180	49	3	315 800 842 863 
211	TH104	125	5	244 280 285 440 692 694 720 790 887 
212	PK278	44	12	245 247 331 333 485 504 506 509 523 562 648 717 723 777 880 884 975 1031 1064 1088 1091 1097 1114 1139 1148 1167 1185 
213	PK180	56	5	247 287 346 462 769 
214	PK100	15	9	257 323 531 540 561 579 680 684 735 747 770 828 877 933 944 957 1006 1046 1087 1141 1182 1198 
215	PK100	135	7	263 353 437 522 610 620 688 704 759 790 797 805 813 837 961 1026 1039 1045 1091 1130 
216	BYC127	136	13	270 399 771 
217	EHLEC	137	6	275 480 894 909 949 1040 
218	PK349	138	2	278 357 595 629 663 865 1004 1094 1131 1164 1171 
219	BYC127	91	15	283 344 527 
220	PK180	68	4	285 404 803 864 
221	BYC127	116	11	368 
222	DAL119	57	16	300 572 
223	PK278	135	2	306 307 551 564 594 605 740 747 814 836 871 876 877 906 907 913 968 995 1009 1020 1070 1080 1085 1103 1106 1109 1124 1125 1129 1140 1201 1212 
224	PK338	139	1	307 448 487 495 551 564 623 627 628 629 634 635 636 638 648 649 653 656 658 663 675 680 705 711 718 731 736 739 747 755 778 784 785 791 793 796 799 805 807 808 811 813 828 838 855 865 871 892 894 895 896 897 898 899 900 901 902 903 904 905 906 908 909 911 912 913 914 915 916 917 918 919 920 921 922 923 924 925 926 928 929 930 931 932 933 934 935 936 937 940 942 943 944 
225	PK20	140	10	307 380 390 594 661 681 703 729 838 906 923 961 967 1020 1051 1080 1121 1149 
226	PK25	115	3	452 478 
227	TH111	20	15	320 
228	TAYF	141	7	323 788 838 860 865 928 1075 1094 
229	EHLEC	142	7	324 328 411 440 468 542 543 
230	PK338	95	6	326 371 425 444 448 460 525 527 589 602 612 623 635 661 698 706 708 729 730 735 784 787 820 831 848 857 865 869 871 884 888 895 899 901 918 919 920 922 925 926 928 955 956 960 961 976 977 995 1010 1017 1024 1026 1043 1048 1079 1092 1100 1116 1129 1157 1174 
231	TH104	80	6	332 336 419 585 643 709 996 1025 
232	BYC127	51	14	332 434 870 
233	TH110	63	7	335 458 608 667 691 833 891 915 963 993 1008 1035 1102 1115 1155 
234	PK278	72	13	341 381 474 590 629 647 656 705 745 753 766 776 779 799 808 819 823 847 848 909 930 982 990 998 1010 1079 1160 
235	PK243	143	12	344 348 460 555 595 635 693 825 841 
236	DAL119	104	17	360 645 
237	BYC127	144	10	371 546 641 
238	EHLEC	44	10	375 386 389 958 1025 1046 1206 
239	TAYF	108	8	380 604 880 1000 1127 1151 
240	PK278	125	9	383 405 578 669 695 717 787 831 853 871 899 903 916 919 929 940 968 988 1008 1013 1037 1050 1058 1098 1105 1106 1114 1119 
241	PK338	145	13	393 433 495 641 659 682 692 707 738 746 780 817 842 863 872 878 910 911 925 931 952 964 966 981 1021 1062 1074 1076 1087 1096 1107 1115 1152 1158 1159 1163 1165 1167 1172 1192 
242	TH111	35	1	395 481 
243	TH111	1	17	395 
244	EHLEC	111	9	396 691 905 971 1126 
245	PK349	143	9	403 444 538 623 749 844 960 1078 
246	TH111	43	8	485 
247	PK180	146	1	410 650 890 1028 1213 
248	PK180	147	17	435 551 593 
249	TAYF	148	14	436 521 666 809 846 866 1127 
250	PK349	149	11	447 739 1037 1068 1090 1095 1117 1125 1127 1139 1140 1142 1155 
251	BYC127	75	1	760 786 
252	BYC127	126	16	456 781 
253	TAYF	114	9	461 534 617 730 827 834 1012 
254	PK100	113	15	465 661 697 908 923 932 940 967 988 1024 1034 1093 1097 1123 1168 1170 1173 1180 1186 1204 1211 
255	PK100	137	8	468 501 621 627 631 650 688 731 858 911 975 991 1007 1011 1018 1042 1072 1112 1177 1183 1187 1191 1210 
256	TH111	65	4	506 821 
257	TAYF	150	10	507 679 717 764 765 837 1073 1109 
258	PK25	1	5	507 547 723 728 1188 1190 
259	DAL300	40	1	514 
260	DAL300	24	2	514 
261	TH111	22	2	529 
262	PK180	73	10	536 663 791 881 
263	DAL300	17	5	539 
264	TH104	151	10	542 636 894 927 946 971 981 997 1110 
265	EHLEC	19	14	546 623 798 880 979 1078 1205 
266	DAL119	152	2	547 889 890 
267	BYC127	153	17	550 810 848 
268	TH111	125	6	563 
269	TH111	154	5	563 1110 
270	PK278	22	16	564 602 711 793 892 917 926 928 945 963 990 1014 1015 1022 1026 1045 1052 1060 1063 1081 1082 1083 1089 1104 1120 
271	TH111	111	10	572 784 
272	TAYF	155	11	586 597 672 742 779 849 854 
273	DAL300	44	6	593 
274	TH111	28	13	634 845 
275	DAL300	40	3	642 
276	DAL300	51	7	670 
277	TH111	106	11	893 
278	DAL300	106	8	788 
279	PK336	3	6	790 
280	BYC127	156	3	798 929 996 1119 
282	TH111	150	9	886 1150 
283	BYC127	121	6	1001 1028 1108 1146 
284	DAL300	63	10	1043 
